column,entity,text
organization_code,P00_D01_09,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Building Codes Unit (BCU) helps to ensure that buildings erected in Maryland meet applicable standards for health and safety. The BCU also establishes and enforces standards for industrialized/modular buildings and is responsible for inspecting and certifying these building units at the factory. In addition, the BCU assists HUD by processing consumer complaints for the Manufactured/ Mobile Home Program.  The BCU also promulgates regulations to establish and update building codes which are then implemented by Maryland's counties.  "
organization_code,P00_E01_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Commission regulates pari-mutuel betting, approves racing dates and types of betting, licenses the participants in racing and the employees of the various racetracks, approves overnight purse and stake schedules, collects betting taxes, regulates satellite simulcast betting, and acts to further the thoroughbred and harness industries."
organization_code,P00_E01_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Racetrack Operation program provides for the salaries and stipends of all employees who are appointed by the Racing Commission. These employees perform vital functions in the regulatory process at the thoroughbred and harness tracks and operate under auspices of the Maryland Racing Commission."
organization_code,P00_E01_05,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program provides funding for capital construction and improvements at racetrack facilities."
organization_code,P00_E01_06,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program provides funding for grants to local governments for improvements in communities near Video Lottery Facilities. Impact Grants may be distributed to municipalities within counties."
organization_code,P00_F01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Division of Occupational and Professional Licensing administers regulatory programs that govern the practice of 25 occupations and professions in Maryland. The activities of the Division are primarily conducted through licensing boards and commissions, established by statute, subject to the authority of the Secretary of Labor, Licensing and Regulation. The boards and commissions consist of consumers and industry representatives who are appointed by the Governor, and are empowered to regulate the occupations and professions by qualifying and testing individuals for licensing, issuing and renewing licenses, establishing ethical and other standards of practice for the occupation or profession, and enforcing compliance of licensees with practice s"
organization_code,P00_G01_07,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Workforce Development offices support the mission of the Division of Workforce Development and Adult Learning (DWDAL) by ensuring businesses have skilled employees needed to be competitive and individuals have access to employment and training resources and services. Adult education, literacy, and correctional education programs, in collaboration with workforce development programs, establish a comprehensive system of workforce creation. At a local level, Workforce Development offices develop dynamic workforce by training, assist in job searches, report needs and demands of the labor market, and connect businesses with employees. At the state level, this program has oversight responsibility for the DivisionÃÂs Workforce Development programs, i"
organization_code,P00_G01_12,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Office of Adult and Correctional Education contributes to the growth of MarylandÃÂs workforce through education programs. Adult Education and Literacy Services delivers literacy and English language instruction and high school diploma options for adults and out-of-school youth. The office oversees MarylandÃÂs Adult Instructional Services and General Educational Development (GED) testing programs. Instructional programs include Adult Basic Education, Adult Secondary Education (including GED Test preparation and the National External Diploma Program), English for Speakers of Other Languages, English Literacy/Civics education, Family Literacy, and Workplace Education. The office responds to the individual education and employment needs of Marylanders"
organization_code,P00_G01_13,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program provides academic, occupational and transition training, and library services to inmates in State correctional institutions."
organization_code,P00_G01_14,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Adult Education instructional grants are awarded to community colleges, local public school systems, community based organizations, public libraries, and correctional education. Instructional services for adults are provided through these grants in all jurisdictions of Maryland. The types of instruction include Basic Skills, GED preparation classes, the National External Diploma Program, English for Speakers of Other Languages, tutoring and Family Literacy."
organization_code,P00_H01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Unemployment Insurance (UI) program is designed to help relieve the financial burden of those individuals separated from the labor force through no fault of their own, by the prompt payment of benefits. The program is administered by five claim centers and three adjudication centers throughout the State and is managed through six major central office components: Employer Contributions Section, Benefits Section, Appeals Division, Internal Analysis, Support Services and Benefit Payment Control."
organization_code,P00_H01_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program identifies defined, current Major IT Development Projects in the Division of Unemployment Insurance."
organization_code,Q00_A01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Office of the Secretary provides overall executive direction and coordination for the activities of the operating units of the Department. It establishes policy and sets priorities. It also provides central support services, oversight, and accountability for the agencies which constitute the Department."
organization_code,Q00_A01_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Information Technology and Communications Division (ITCD) provides automated management information services to the Department and other criminal justice agencies in the State. It also collects and maintains MarylandÃÂs official criminal history record information as part of its administration of the Criminal Justice Information System. ITCDÃÂs services include the design, programming, operation, and maintenance of a variety of systems throughout the State, as well as the performance of State and national criminal history records checks for non-criminal justice purposes."
organization_code,Q00_A01_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Intelligence and Investigative Division, formerly the Internal Investigative Unit, was renamed effective October 1, 2014. It remains the law enforcement agency tasked with managing administrative and criminal investigations within the Department of Public Safety and Correctional Services. The Unit provides complete oversight to the investigation process by receiving complaints, assigning investigations, monitoring progress and ensuring quality of services."
organization_code,Q00_A01_04,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Emergency Number Systems Board (ENSB) coordinates the implementation of 9-1-1 as the primary emergency telephone number in Maryland. In support of 9-1-1 operations, the ENSB administers the 9-1-1 Trust Fund (funded by a surcharge on telephone service) that finances the operation and enhancement of 9-1-1 systems throughout Maryland, and provides guidance on equipment standards and assistance on training of 9-1-1 personnel."
organization_code,Q00_A01_06,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Division of Capital Construction and Facilities Maintenance administers the construction of facilities, coordinates State funding for local jail capital improvements, and manages the DepartmentÃÂs maintenance, recycling, and emergency management programs. This includes policy development, budget formulation and management, construction administration, maintenance interaction, administration of personnel and logistics functions, and monitoring of a wide range of functions from environmental issues to construction-related activities."
organization_code,Q00_A01_07,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program provides operating budget funds for major information technology projects to support departmental operations and to maintain criminal justice information for authorized uses by the Department, other criminal justice agencies, and the general public."
organization_code,Q00_A01_10,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Administrative Services Program provides administration and centralized support services to the Department which include the following offices:  Human Resources, Procurement, Fiscal Services, Budget Management, Regulation and Policy Coordination, as well as, grants and statistical analysis.   "
organization_code,Q00_A02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Office of the Deputy Secretary for Operations provides overall executive direction and coordination for the activities of the corrections, detention, and community supervision functions of the Department. It establishes policy, sets priorities, and provides central support services, oversight, and accountability for these functions, which are divided into West, East and Central Regions."
organization_code,Q00_A02_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Field Support Services is responsible for the provision of case management, education, re-entry, transition, religious services, mental health, behavioral modification, substance abuse, social services, and victim services to the offender and defendant populations under the control and custody of the Department of Public Safety and Correctional Services (DPSCS)."
organization_code,Q00_A02_04,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Security Operations provides resource assistance to the East, West, and Central Regions through K-9 interdiction, Intelligence, and a Special Operations Group, which is used for high risk transports, courtroom security, and disturbance responses. Crisis management is also provided to ensure the readiness of the facilities through emergency exercises. Security Operations also provides teams trained specifically for hostage negotiation, critical incident stress management, and contraband interdiction. It also oversees the Transportation and Data Management units, and ensures compliance with policy and procedures through audits with the Program Audit Review Team, review of incident reports, and tracking trends through analysis of statistical data."
organization_code,Q00_A02_05,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program allows carefully selected male and female inmates to serve the last part of their sentence in the community. Inmates are monitored 24 hours a day by an electronic monitoring anklet, periodic telephone voice verification, and random visits by correctional staff."
organization_code,Q00_A03_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Maryland Correctional Enterprises (formerly State Use Industries) provides work and job training for inmates incarcerated in correctional facilities. Maryland Correctional Enterprises (MCE) produces goods and supplies services at a cost that does not exceed the prevailing average market price. These goods and services are used by local, State, and federal agencies. These goods are also available for use by charitable, civic, educational, fraternal, or religious organizations."
organization_code,Q00_B01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Division of Correction supervises the operation of State correctional institutions in accordance with applicable Federal law and the policies, rules, and directives promulgated by the Commissioner."
organization_code,Q00_C01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Parole Commission hears cases for parole release and revocation, and is authorized to parole inmates sentenced to a term of confinement of six months or more from any correctional institution in Maryland except the Patuxent Institution. The Commission is authorized to issue warrants for the return of alleged violators to custody and revoke supervision upon finding that a violation of the conditions of parole or mandatory supervision release has occurred. The Commission also makes recommendations to the Governor regarding pardons, commutations of sentences, and parole of inmates sentenced to life imprisonment."
organization_code,Q00_C02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Division of Parole and Probation provides offender supervision and investigation services. The Division's largest workload involves the supervision of probationers assigned to the Division by the courts. Inmates released on parole by the Maryland Parole Commission or released from the Division of Correction because of mandatory release are also supervised by the Division. The Drinking Driver Monitor Program (DDMP) supervises offenders sentenced by the courts to probation for driving while intoxicated (DWI) or driving under the influence (DUI)."
organization_code,Q00_D00_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Patuxent Institution operates as a maximum security, treatment-oriented correctional facility that provides remediation services to male and female offenders in its Eligible Person Program and Patuxent Youthful Offenders Program. The Institution also addresses the needs of mentally-ill offenders throughout the correctional system within the Correctional Mental Health Center-Jessup (CMHC-Jessup), as well as Patuxent's Transition Unit and Step-Down Unit. The remaining population is comprised of inmates who may be participating in the Patuxent Assessment Unit (PAU), the Regimented Offender Treatment Center (ROTC), the Parole Violators Program (PVP), or stand-alone cognitive behavioral treatment modules. In addition, the Institution provides risk asses"
organization_code,Q00_E00_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Inmate Grievance Office (IGO) reviews grievances against officials and employees of the Department of Public Safety and Correctional Services with operational responsibilities for its correctional institutions (as distinguished from detention facilities) filed by inmates incarcerated in those institutions. Inmates can appeal to IGO after they have exhausted all relevant institutional procedures. Grievances without merit can be dismissed by IGOÃÂs executive director without a hearing. Grievances that may have merit are scheduled for hearings with the Office of Administrative Hearings (OAH)."
organization_code,Q00_G00_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Police and Correctional Training Commissions (PCTC) provide staffing and administrative services to two separate and distinct Commissions. The Police Training Commission prescribes minimum police selection and training standards for entrance, in-service, and advanced levels for all police officers serving the state, county, and municipal agencies in Maryland. The Correctional Training Commission prescribes minimum selection and training standards for community supervision, juvenile justice, and correctional personnel serving in state and county agencies. Both commissions train police and correctional officers for the state, county, and municipal agencies. All state, county, and municipal police and correctional officers are certified by PCTC t"
organization_code,Q00_K00_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Criminal Injuries Compensation Board (CICB) provides assistance to innocent victims of crime who have suffered a physical injury and sustained a financial loss. Awards are made for lost wages, medical expenses, counseling, crime scene clean-up, and funeral expenses for victims of homicide. The maximum award for each claim is $45,000. Funding is generated by defendant-paid court costs to the StateÃÂs Criminal Injuries Compensation Fund (CICF) and federal grants. Funding for the Board is provided only through CICF."
organization_code,Q00_N00_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Commission on Correctional Standards (MCCS) develops standards and enforces regulations addressing: life, health, safety, and constitutional issues for the operation of MarylandÃÂs prisons, detention centers, and community correctional centers. In 1998 the MCCS acquired regulatory and licensing authority over private home detention monitoring agencies. The Commission ensures adherence to requirements for both public adult correctional facilities and private home detention monitoring agencies through regular auditing and submission of formal reports of compliance."
organization_code,Q00_R02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Correctional Institution-Hagerstown, located in Washington County, is a medium security institution for adult male offenders."
organization_code,Q00_R02_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Correctional Training Center in Washington County includes a medium security institution as well as a minimum security and pre-release unit for adult male offenders. "
organization_code,Q00_R02_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Roxbury Correctional Institution is a medium security institution for adult offenders. "
organization_code,Q00_R02_04,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Western Correctional Institution is a maximum security institution for adult male offenders located in Allegany County. "
organization_code,Q00_R02_05,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The North Branch Correctional Institution is a maximum security institution for adult male offenders located in Allegany County. "
organization_code,Q00_R03_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Offices include: Aberdeen, Bel Air, Gaithersburg, Rockville, Silver Spring, Ellicott City, Westminster, Hagerstown, Cumberland, Oakland, and Frederick. These offices are responsible for the supervision of all adult offenders and/or juvenile offenders tried as an adult that have been placed or released under supervision by the Courts, the Maryland Parole Commission or released under Mandatory Supervision, who reside in the counties of Allegany, Garrett, Washington, Frederick, Carroll, Howard, Montgomery and Harford counties. Offenders are under supervision in the community for traffic and criminal jailable offenses."
organization_code,Q00_S02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Jessup Correctional Institution (JCI) is a maximum security institution for adult male offenders located in Jessup, adjacent to the Maryland Correctional Institution-Jessup. "
organization_code,Q00_S02_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Correctional InstitutionÃÂJessup is a medium security institution for adult male offenders. "
organization_code,Q00_S02_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Correctional Institution for Women, located in Anne Arundel County, is a multi-level security (administrative) institution for female prisoners committed to the DepartmentÃÂs custody. The Institution operates a reception, diagnostic and classification center for female offenders, and houses pre-release, minimum, medium, and maximum security prisoners, as well as female federal detainees. "
organization_code,Q00_S02_04,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Brockbridge Correctional Facility, located in Jessup, is a minimum security institution for adult male offenders. "
organization_code,Q00_S02_06,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Southern Maryland Pre-Release Unit, located in Charlotte Hall, is a pre-release security institution for adult male offenders."
organization_code,Q00_S02_07,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Eastern Pre-Release Unit, located in Church Hill, is a pre-release security institution for adult male offenders. "
organization_code,Q00_S02_08,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Eastern Correctional Institution (ECI) is a medium security institution for adult male offenders located in Somerset County. ECI-Annex is a 400-bed minimum security annex for adult male offenders, located adjacent to the Eastern Correctional Institution. Effective July 1, 2009, the budget (formerly Q00B07.02) for the Poplar Hill Pre-Release Unit (PHPRU), in the Eastern Shore Region, was merged into this program. "
organization_code,Q00_S02_09,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Dorsey Run Correctional Facility, located in Jessup, is a minimum security institution for adult male offenders that opened in December 2013. Its operations moved from the Jessup Pre-Release Unit, which closed in fiscal year 2014. "
organization_code,Q00_S02_10,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This facility is a minimum security institution for adult male offenders located in Carroll County."
organization_code,Q00_S03_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Offices in the region include: Glen Burnie, Annapolis, Prince George's Violence Prevention Initiative, Hyattsville, Upper Marlboro, Temple Hills, Waldorf, Leonardtown, Prince Frederick, Easton, Cambridge, Centreville, Chestertown, Denton, Elkton, Salisbury, Snow Hill, and Princess Anne. These offices are responsible for the supervision of all adult offenders and/or juvenile offenders tried as an adult that have been placed or released under supervision by the Courts, the Maryland Parole Commission, or released under Mandatory Supervision, who reside in the counties of Anne Arundel, Prince GeorgeÃÂs, Calvert, St. MaryÃÂs, Charles, Cecil, Talbot, Queen AnneÃÂs, Caroline, Kent, Dorchester, Worcester, Princess Anne, Wicomico and Somerset counties. Offende"
organization_code,Q00_T03_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Offices in the Central Region include: District Drug Court, Circuit Drug Court, Special Offender, Central/Gay St, Hargrove, Reentry, Special Parole, Northwest, Northeast, General Supervision, Treatment Liaison, Family Assault Supervision Team, Madison St., Violence Prevention Unit, Essex, Dundalk, Catonsville, and Towson. These offices are responsible for the supervision of all adult offenders and/or juvenile offenders tried as an adult that have been placed or released under supervision by the Courts, the Maryland Parole Commission or released under Mandatory Supervision, who reside in Baltimore County and Baltimore City. Offenders are under supervision in the community for traffic and criminal jailable offenses. "
organization_code,Q00_T04_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Chesapeake Detention Facility (formerly the Maryland Correctional Adjustment Center), located in Baltimore City, is a maximum security institution housing adult males under federal order for detention pending trial in Baltimore. "
organization_code,Q00_T04_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>Pretrial Release Services Program (PRSP) interviews, investigates and presents recommendations to Baltimore City courts concerning the pretrial release of individuals accused of crimes in Baltimore. The PRSP also supervises defendants released on personal recognizance or conditional bail as ordered by the court. "
organization_code,Q00_T04_04,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Baltimore Central Booking and Intake Center processes all individuals arrested within Baltimore City for violations of State and City laws. "
organization_code,Q00_T04_05,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Youth Detention Center replaced the former Baltimore City Detention Center in 2015. BPC consists of four buildings that house persons committed to the DepartmentÃÂs custody while awaiting trial or sentencing in Baltimore City. The Jail Industries and Annex Buildings house male detainees, the WomenÃÂs Detention Center &nbsp;houses both male and female detainees, and the Wyatt Building houses juvenile detainees. "
organization_code,Q00_T04_06,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Maryland Reception, Diagnostic and Classification Center (MRDCC) is a multi-level security (administrative) institution in Baltimore City that receives male adult prisoners. The Center houses both inmates and detainees and provides special housing areas."
organization_code,Q00_T04_07,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Baltimore City Correctional Center, located in Baltimore City, is a minimum security institution for adult male offenders."
organization_code,Q00_T04_08,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Metropolitan Transition Center in Baltimore City is a multi-level (administrative) security institution that houses male offenders who are pending hearings to determine if their parole or mandatory supervision release should be revoked. The Center also manages a regional multi-level security infirmary for male offenders."
organization_code,Q00_T04_09,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The General Administration program provides overall direction for the Division of Pretrial Detention, which operates under the Correctional Services Article, Title 5, Annotated Code of Maryland. It supervises the operation of the Central Booking and Intake Facility, the Baltimore Pretrial Complex, the Chesapeake Detention Facility, the Maryland Reception, Diagnostic and Classification Center, the Baltimore City Correctional Center, and the Metropolitan Transition Center. This program also includes the Commissioner's Office, Administrative Services, and Compliance Office.     &nbsp;"
organization_code,R00_A01_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Office of the State Superintendent provides overall direction and coordination of the Department's activities, staff support for the State Board of Education, and administrative services for MSDE. Included are the Deputy State Superintendent for Teaching and Learning/Chief Academic Officer, the Deputy State Superintendent for Finance and Administration/Chief Operating Officer, the Deputy Superintendent for School Effectiveness/Chief Performance Officer, Legal Counsel, staff support through the Office of the State Board, Special Assistant to the State Superintendent, Teacher Principal Evaluation Planning and Development, Government Relations, and the Chief of Staff."
organization_code,R00_A01_02,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program includes accounting, procurement, budgeting, pupil transportation services, school facilities, administrative support, local financial reporting, and program and finance coordination activities."
organization_code,R00_A01_03,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The Division drove academic reform and innovation to increase and sustain student achievement through cross-divisional collaboration, partnerships, professional development, and policies that support school systems, teachers, and leaders. Starting in fiscal 2019, the Division's functions have been realigned into other Department programs."
organization_code,R00_A01_04,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This Division administers the Maryland School Performance Program's annual Report Card. The Maryland School Performance Program requires the collection of data on an annual basis to provide accountability on the State, school system, and school levels. The analysis and interpretation of these data provide the basis for school improvement efforts at each level. The Division delivers the annual student assessments and provides information management, data analysis and interpretation services."
organization_code,R00_A01_05,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This office provides technology leadership and services to support MSDE programs in achieving their goals. The office develops and maintains technology plans, strategies, policies, and standards to maximize the benefits from MSDE technology investments."
organization_code,R00_A01_06,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program contains Federal funds for State-approved Major Information Technology Development Projects which support critical business functions associated with the mission of MSDE."
organization_code,R00_A01_07,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This office administers seven federal food and nutrition programs, including the Child and Adult Care Food Program, Food Distribution Program, National School Lunch Program, School Breakfast Program, Special Milk Program, the Summer Food Service Program, and the Maryland Meals for Achievement program."
organization_code,R00_A01_10,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This office provides leadership for early care and education programs statewide. Its major responsibilities include: 1) measuring accountability of improving school readiness skills of all entering kindergarteners; 2) providing long-term intensive and research-based professional development for early educators; 3) improving the quality and access to child care; and 4) licensing, monitoring, and enforcement of child care providers."
organization_code,R00_A01_11,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This office provides leadership, resources, and technical assistance in the areas of curriculum development, instructional delivery, research-based practices, instructional assessments, and education policy to ensure program access, educational equity, and quality learning opportunities for all students. Funding provides support to four priorities: 1) developing the Voluntary State Curriculum, 2) developing the Maryland School Assessments and High School Assessments, 3) teacher professional development, and 4) instructional programs."
organization_code,R00_A01_12,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This Division is responsible for the development of guidelines and evaluation of comprehensive master plans; administering and supervising State and Federal education programs for children and families who are deprived of social and economic advantages; administering State and Federal initiatives for charter schools; facilitating the emotional, mental, social, and physical health of students; and facilitating the engagement of students in programs and activities that develop character and civic responsibility. The Division also assists local school systems in promoting positive student behavior in environments that are safe, orderly, and conducive to learning."
